age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,degree_specialization,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,company_tier,job_role_match,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,experience_category,skill_level
33,Male,74.05481536,60.37513656,81.58313311,Mechanical,77.46606799,63.70175909,65.35642596,69.16186908,4,No,2,Not Willing,Relevant,6.812966671,7.634819215,Tier 1,Matched,Medium,Not Required,30.0,No,6.0,Willing,Placed,Senior,High
21,Female,75.94714234,75.61208552,67.98933195,Mechanical,55.68572038,55.7148984,61.77056127,58.97173691,0,Yes,2,Not Willing,Relevant,3.898073978,4.264441511,Tier 2,Matched,Low,Not Required,0.0,No,3.0,Not Willing,Not Placed,Fresher,Medium
32,Male,70.02671429,75.95889934,75.80068535,Computer Science,71.29445059,48.24624941,76.20479237,70.29957767,1,No,2,Not Willing,Relevant,4.003731527,3.0,Tier 3,Matched,Low,Not Required,0.0,No,3.0,Willing,Placed,Senior,Medium
24,Female,76.60066018,57.7320763,80.98051667,Others,61.62904133,55.14591507,45.52591974,62.12488339,2,Yes,1,Not Willing,Not Relevant,4.012003697,10.73075642,Tier 2,Matched,High,Not Required,90.0,No,3.0,Not Willing,Not Placed,Junior,Medium
24,Female,71.5164932,68.01003347,75.7505008,Information Technology,68.5875892,74.2387685,68.60891355,64.81494032,3,No,0,Not Willing,Not Relevant,7.916258991,15.76337275,Tier 2,Not Matched,Low,Not Required,0.0,No,12.0,Willing,Not Placed,Junior,Medium
25,Female,62.83644422,66.57256634,68.24550384,Mechanical,78.9429248,62.29517656,74.24074683,60.28591695,3,No,1,Willing,Relevant,3.969122454,3.0,Tier 2,Matched,Low,Not Required,15.0,Yes,3.0,Willing,Placed,Junior,High
25,Male,73.6556986,67.03592101,87.48196599,Computer Science,65.54788871,48.45623808,71.54434369,80.99517514,4,No,0,Willing,Relevant,5.480598764,9.94251661,Tier 1,Matched,Medium,Not Required,0.0,No,0.0,Not Willing,Not Placed,Junior,Medium
28,Female,79.311459,78.08890094,69.20976433,Information Technology,77.63568338,58.33750997,59.03080146,88.73493954,1,No,0,Not Willing,Relevant,3.945695186,9.698228611,Tier 1,Matched,Medium,Not Required,30.0,No,12.0,Not Willing,Not Placed,Junior,High
31,Female,72.98944855,83.55287853,78.29410112,Others,51.15991998,63.74289478,66.58010522,80.01694844,1,No,0,Not Willing,Relevant,5.452852418,14.81880228,Tier 2,Matched,High,Not Required,0.0,No,6.0,Not Willing,Not Placed,Senior,Medium
31,Male,63.09220503,84.90657574,85.365914,Others,68.58442998,85.10153697,69.54009624,92.27182767,3,No,1,Not Willing,Relevant,2.289215739,9.629928891,Tier 3,Matched,Medium,Required,0.0,No,12.0,Willing,Not Placed,Senior,Medium
23,Male,70.9777996,72.447639,67.49119332,Electronics,63.7641636,56.09867421,57.97935714,66.01923164,2,No,1,Not Willing,Relevant,4.12499875,6.246910771,Tier 3,Not Matched,Medium,Not Required,30.0,Yes,6.0,Willing,Not Placed,Junior,Medium
26,Female,64.87901972,76.94487035,69.84534404,Others,57.90431103,67.82286679,68.02464054,79.30453006,2,No,2,Not Willing,Relevant,1.696722165,9.6672982,Tier 3,Matched,Low,Not Required,60.0,No,0.0,Willing,Not Placed,Junior,Medium
32,Male,61.91931625,55.70079243,84.85774629,Electronics,81.13616436,63.2401344,59.62531883,75.55214811,2,Yes,2,Not Willing,Relevant,4.713106204,6.724736732,Tier 1,Matched,Medium,Not Required,0.0,Yes,0.0,Not Willing,Placed,Senior,High
33,Male,61.89202706,68.39755383,63.50598895,Information Technology,68.05840363,49.0025041,55.00084037,89.3393443,2,No,0,Willing,Relevant,4.559748164,9.885736572,Tier 1,Not Matched,High,Not Required,30.0,No,12.0,Willing,Not Placed,Senior,Medium
32,Female,63.60135905,66.74461817,78.38258903,Others,89.07401022,46.09585535,83.78596764,58.42791261,1,Yes,2,Willing,Relevant,6.864862724,7.764934851,Tier 1,Not Matched,Low,Not Required,0.0,No,3.0,Not Willing,Placed,Senior,High
23,Male,72.40295644,64.8044831,75.77586004,Electronics,61.09798069,56.89042088,63.66261024,65.6604769,0,Yes,2,Not Willing,Relevant,6.41383512,9.133726478,Tier 2,Matched,Medium,Not Required,0.0,No,18.0,Willing,Placed,Junior,Medium
33,Female,81.418343,80.01079066,89.06495083,Computer Science,59.07173097,66.07529237,71.47608417,95.0895756,3,Yes,1,Willing,Relevant,3.590426263,13.74441281,Tier 1,Matched,High,Not Required,60.0,No,6.0,Willing,Not Placed,Senior,Medium
22,Male,77.68570657,65.88667505,57.72732327,Computer Science,66.7366326,67.01071322,45.0,50.79720836,2,Yes,0,Not Willing,Relevant,5.405782061,5.718611098,Tier 2,Matched,Low,Required,0.0,No,3.0,Not Willing,Not Placed,Fresher,Medium
28,Male,73.33358256,59.86430113,80.70371227,Computer Science,58.68113277,57.72727805,69.30661961,63.42617633,1,Yes,1,Not Willing,Relevant,5.717883434,7.920275686,Tier 1,Matched,High,Not Required,15.0,No,6.0,Willing,Not Placed,Junior,Medium
21,Female,76.95014138,64.99376326,74.70890179,Information Technology,65.11870746,63.40069973,67.82713912,87.24065462,3,No,1,Not Willing,Relevant,5.641016058,6.941929949,Tier 1,Matched,Medium,Not Required,0.0,Yes,0.0,Willing,Placed,Fresher,Medium
29,Female,80.37690042,61.96021745,71.16299892,Others,61.28640183,65.37381282,60.48939227,45.0,1,Yes,0,Not Willing,Not Relevant,6.26014867,15.15951026,Tier 1,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
31,Female,80.16871726,67.4803776,83.97485882,Computer Science,61.48283159,72.21616738,55.85883601,61.13029939,0,No,2,Willing,Relevant,5.096984121,4.754364099,Tier 2,Not Matched,Medium,Required,60.0,No,12.0,Willing,Not Placed,Senior,Medium
27,Male,69.43746009,81.61774052,70.08258224,Others,61.56139001,55.78608625,82.08904605,84.01898506,2,Yes,3,Not Willing,Relevant,3.150556305,3.003309741,Tier 1,Matched,Low,Not Required,30.0,No,6.0,Willing,Placed,Junior,Medium
32,Female,65.56990408,86.47557,72.20963771,Others,63.247642,82.85391473,78.06693001,67.80750659,2,Yes,2,Not Willing,Relevant,3.091362717,11.82659352,Tier 3,Not Matched,Low,Not Required,60.0,No,12.0,Willing,Not Placed,Senior,Medium
30,Female,85.75090675,69.73137578,79.13024935,Mechanical,43.64722711,49.76011224,83.7286943,65.14983062,4,Yes,3,Not Willing,Relevant,4.518301286,6.705018165,Tier 1,Not Matched,Low,Not Required,15.0,No,6.0,Willing,Not Placed,Senior,Low
33,Female,74.88254234,54.54549539,81.81902659,Information Technology,52.03176981,61.77738485,66.10729278,66.76587736,1,No,1,Willing,Not Relevant,5.585743637,12.464703,Tier 1,Matched,Low,Not Required,0.0,No,12.0,Willing,Not Placed,Senior,Medium
32,Male,78.04054217,72.06721387,74.5745417,Others,48.19278923,80.28450291,66.40192663,87.64451293,1,Yes,0,Not Willing,Relevant,1.955796741,8.693024015,Tier 2,Matched,Low,Not Required,30.0,No,0.0,Willing,Not Placed,Senior,Low
31,Female,60.56398312,70.83475039,61.7386473,Others,76.98334705,59.46911852,72.18361294,83.87001515,1,Yes,1,Willing,Not Relevant,5.250481313,9.238194214,Tier 1,Matched,High,Not Required,15.0,No,6.0,Willing,Placed,Senior,High
24,Female,82.36837564,70.62312101,63.34615122,Computer Science,73.95153538,57.01127207,80.3084744,72.26237378,3,No,2,Not Willing,Relevant,4.534237663,6.422479369,Tier 1,Matched,Low,Not Required,0.0,No,6.0,Willing,Not Placed,Junior,Medium
23,Male,64.01786788,73.27558055,79.81638339,Computer Science,77.46460718,62.35265585,72.09413314,79.76592099,0,Yes,1,Not Willing,Relevant,6.406826897,11.64514068,Tier 2,Not Matched,High,Required,15.0,No,0.0,Willing,Not Placed,Junior,High
26,Female,65.38541464,72.29658608,85.58855582,Mechanical,75.9184807,48.77201901,58.85604333,93.19332048,1,Yes,2,Not Willing,Relevant,7.067876562,11.91534679,Tier 2,Not Matched,Medium,Not Required,0.0,No,0.0,Not Willing,Placed,Junior,High
29,Female,62.5587652,77.75894602,65.31311427,Mechanical,72.14558678,64.67583878,67.21954948,56.60592991,0,Yes,0,Not Willing,Not Relevant,7.527929188,9.004890288,Tier 3,Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
29,Female,69.52556239,68.09971269,61.82266537,Information Technology,51.88006116,43.82770192,68.95948777,68.23821941,2,Yes,2,Not Willing,Not Relevant,7.678700488,8.819729276,Tier 1,Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
24,Female,70.63081133,78.41783996,80.06442254,Mechanical,80.42258311,54.23376587,64.28626223,64.4176475,4,Yes,2,Not Willing,Relevant,8.791645989,9.22745416,Tier 1,Matched,High,Required,30.0,No,6.0,Not Willing,Not Placed,Junior,High
30,Male,68.5201671,60.76093083,80.45441114,Mechanical,71.29980811,63.88401993,72.60651235,70.40056233,2,No,1,Willing,Not Relevant,3.190171612,6.331132925,Tier 2,Matched,Medium,Not Required,60.0,No,0.0,Willing,Not Placed,Senior,Medium
25,Female,70.27506155,78.68301821,67.32355715,Information Technology,66.89138271,74.06407377,53.116667,93.02850235,1,No,3,Not Willing,Relevant,2.226793402,5.403506167,Tier 3,Matched,High,Not Required,0.0,No,0.0,Willing,Placed,Junior,Medium
31,Female,61.19779645,69.39849176,85.43073716,Information Technology,54.83529698,67.50729393,66.17140931,72.46902243,1,No,3,Not Willing,Relevant,5.875824966,8.88994653,Tier 1,Matched,Low,Not Required,30.0,No,0.0,Willing,Not Placed,Senior,Medium
33,Female,75.19447963,77.78425572,79.06681087,Others,73.13789596,57.76781286,66.34243865,83.98377079,3,No,5,Not Willing,Relevant,5.421913621,3.633827733,Tier 1,Not Matched,High,Not Required,15.0,No,12.0,Willing,Placed,Senior,Medium
29,Female,85.69609007,63.24661217,66.77464729,Mechanical,80.75701203,70.56346071,67.77909875,51.9713732,0,No,1,Not Willing,Relevant,8.074473965,9.622676576,Tier 2,Matched,Medium,Required,0.0,No,12.0,Not Willing,Not Placed,Senior,High
22,Female,64.09218392,76.39108328,74.00915004,Computer Science,75.24585188,56.27671158,66.19595502,75.38109032,0,Yes,2,Not Willing,Not Relevant,4.822296326,5.12754881,Tier 1,Matched,High,Not Required,0.0,No,0.0,Not Willing,Not Placed,Fresher,High
22,Male,63.37249346,77.35139018,77.59127259,Electronics,50.88880371,58.84342795,68.90891107,79.65806987,1,Yes,2,Not Willing,Relevant,1.0,11.82959385,Tier 1,Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Fresher,Medium
25,Female,68.38946002,57.58042997,87.22780141,Computer Science,81.96349858,46.70534466,64.6530832,60.50688071,1,Yes,0,Willing,Relevant,4.128783376,14.65509206,Tier 1,Matched,High,Not Required,0.0,No,3.0,Not Willing,Not Placed,Junior,High
21,Female,67.91845912,79.72091678,75.48197963,Others,75.51215842,56.73856026,63.62580256,58.99907594,0,Yes,0,Not Willing,Relevant,7.909930467,7.616271942,Tier 1,Matched,Low,Not Required,30.0,No,0.0,Not Willing,Not Placed,Fresher,High
28,Female,60.45349431,71.15316556,75.08979025,Others,60.1824608,50.21609894,61.79156094,52.70421875,3,Yes,1,Not Willing,Relevant,2.051632754,5.070401122,Tier 1,Matched,Low,Not Required,0.0,No,0.0,Not Willing,Not Placed,Junior,Medium
25,Male,58.12503227,76.2533026,74.18921462,Others,75.32604753,62.30198732,72.89776831,83.04956205,0,Yes,1,Willing,Not Relevant,2.868442697,7.159969149,Tier 2,Not Matched,Medium,Not Required,0.0,No,6.0,Not Willing,Not Placed,Junior,High
32,Female,79.63995286,62.827393,75.45601619,Computer Science,73.79711896,75.51076378,68.64298233,65.38814073,4,Yes,0,Not Willing,Not Relevant,3.514550586,9.321586315,Tier 3,Matched,Medium,Not Required,30.0,No,3.0,Willing,Not Placed,Senior,Medium
30,Male,55.38598354,72.01438305,78.22376179,Computer Science,86.4801616,83.40275148,75.15953497,100.0,1,No,1,Not Willing,Relevant,5.941047665,4.001932716,Tier 3,Matched,Medium,Not Required,0.0,No,0.0,Not Willing,Placed,Senior,High
22,Female,70.01784957,64.96170322,71.16698359,Mechanical,89.50085286,64.45673182,74.351324,79.2251585,0,Yes,2,Not Willing,Relevant,5.880517879,7.931086735,Tier 3,Matched,Low,Not Required,30.0,Yes,3.0,Willing,Placed,Fresher,High
32,Female,61.01821225,74.51182617,74.81197785,Computer Science,62.17670059,54.60184462,46.83789908,56.47013526,2,Yes,0,Willing,Relevant,5.108530506,10.26159183,Tier 1,Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
29,Male,80.05632831,67.25836485,65.42601358,Others,75.78174232,54.28780626,62.69761179,77.19263652,0,No,2,Not Willing,Relevant,3.109721263,6.577930806,Tier 3,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,High
22,Female,59.07307415,81.4680509,75.79581182,Computer Science,69.96194665,59.6929904,68.51259123,97.66028777,2,Yes,3,Willing,Relevant,1.734367377,8.341450806,Tier 1,Matched,High,Not Required,0.0,No,0.0,Willing,Placed,Fresher,Medium
27,Female,63.20546515,69.87620227,68.8073061,Electronics,66.71291016,50.87210061,75.41014105,59.59743624,0,Yes,1,Not Willing,Not Relevant,5.303648199,4.21092171,Tier 1,Not Matched,Low,Not Required,0.0,Yes,3.0,Not Willing,Not Placed,Junior,Medium
28,Male,59.33292772,69.23736075,64.19616965,Others,53.63459648,77.09121167,73.06603696,58.52757281,4,No,2,Not Willing,Not Relevant,5.997741935,9.847366785,Tier 2,Not Matched,Low,Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
34,Female,63.75775994,72.01438305,81.4299626,Information Technology,48.413478,69.91411302,59.96675254,79.59335923,0,Yes,1,Willing,Relevant,4.992051069,8.244101286,Tier 1,Matched,Low,Not Required,0.0,Yes,0.0,Not Willing,Not Placed,Senior,Low
26,Female,61.07408893,78.40831651,71.44046859,Others,71.1457299,69.02045983,76.31154658,61.02684332,3,No,1,Not Willing,Not Relevant,3.119871151,4.800370033,Tier 1,Not Matched,Medium,Not Required,0.0,No,6.0,Willing,Not Placed,Junior,Medium
34,Female,74.26399675,66.68104395,79.31982047,Electronics,81.37048548,71.78754761,90.28187273,77.09212757,2,No,1,Willing,Relevant,3.197249896,10.82527919,Tier 2,Matched,High,Not Required,0.0,No,0.0,Willing,Placed,Senior,High
31,Male,73.65491581,70.62942257,68.96262762,Computer Science,60.98450971,58.52610206,67.63377252,63.21389809,1,Yes,0,Not Willing,Relevant,6.075433378,3.0,Tier 1,Matched,Low,Required,90.0,No,0.0,Willing,Not Placed,Senior,Medium
27,Male,93.24514057,65.29963799,67.13248915,Mechanical,56.54564713,67.5201193,47.02435836,83.72670929,0,No,0,Willing,Relevant,4.97355002,7.672261417,Tier 2,Matched,Low,Required,60.0,No,0.0,Willing,Not Placed,Junior,Medium
31,Female,53.70596093,67.51570231,95.0,Others,58.86317795,67.00295312,73.18772817,85.82510261,0,No,0,Not Willing,Relevant,1.983153576,12.05481543,Tier 1,Not Matched,Medium,Not Required,15.0,Yes,0.0,Willing,Not Placed,Senior,Medium
21,Female,76.09448478,75.78803514,74.95849909,Information Technology,41.77874556,64.78548395,72.1134315,79.45444927,0,No,1,Willing,Relevant,4.175527952,8.306736223,Tier 2,Not Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Fresher,Low
24,Male,66.85287053,84.03470633,68.62344394,Electronics,43.68203884,54.08362477,79.70077236,62.37540391,1,Yes,1,Willing,Relevant,5.002839046,8.00092793,Tier 3,Not Matched,High,Required,15.0,No,3.0,Willing,Not Placed,Junior,Low
33,Female,75.77342692,72.58893022,85.96765422,Electronics,82.93079076,71.93070258,66.24265466,69.23800588,1,Yes,0,Willing,Relevant,3.072339942,6.479237482,Tier 2,Not Matched,Low,Not Required,15.0,Yes,0.0,Not Willing,Not Placed,Senior,High
27,Female,67.97994224,79.05067031,71.69965651,Computer Science,65.68405473,71.06482038,72.93609667,60.7182049,2,No,4,Not Willing,Relevant,5.295955704,9.259839642,Tier 1,Not Matched,Medium,Required,90.0,No,18.0,Willing,Not Placed,Junior,Medium
21,Male,78.00976975,65.61220913,76.29898899,Others,84.96587136,50.49115785,78.05519528,88.93327634,1,No,2,Willing,Relevant,2.790935193,7.824674022,Tier 3,Matched,Low,Required,30.0,No,0.0,Willing,Placed,Fresher,High
33,Male,85.84994877,69.15386624,76.56742098,Electronics,75.55837764,68.59854778,61.12286782,75.51598717,0,Yes,0,Willing,Not Relevant,8.17425268,11.24507056,Tier 3,Matched,Medium,Not Required,90.0,No,0.0,Willing,Not Placed,Senior,High
21,Male,63.74885477,71.51658712,65.28056001,Mechanical,70.79071659,72.55122235,72.52998477,82.18997577,3,No,0,Not Willing,Relevant,4.549809376,9.209533092,Tier 1,Matched,Low,Not Required,0.0,No,18.0,Willing,Not Placed,Fresher,Medium
31,Female,61.68829582,87.78585649,70.56573287,Information Technology,71.38069988,46.61263596,45.0,53.99538497,0,Yes,0,Not Willing,Relevant,6.719103094,10.51116809,Tier 2,Matched,High,Not Required,15.0,No,3.0,Willing,Not Placed,Senior,Medium
26,Female,60.57898023,72.01438305,69.19819442,Others,62.39292105,42.81974758,58.90304241,73.45431185,1,Yes,0,Not Willing,Relevant,6.522107772,9.101607578,Tier 3,Matched,Low,Not Required,60.0,Yes,0.0,Not Willing,Not Placed,Junior,Medium
24,Male,57.93422124,72.29418259,91.24720684,Electronics,60.48516476,47.69558177,82.13430139,70.97030944,6,Yes,1,Not Willing,Relevant,6.525454434,9.200809864,Tier 2,Matched,Low,Not Required,0.0,Yes,0.0,Willing,Not Placed,Junior,Medium
23,Female,64.6174673,61.64106426,65.62190538,Mechanical,56.49276184,60.9847909,60.94980483,74.11462057,0,No,3,Willing,Not Relevant,5.519386818,8.215951378,Tier 2,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Junior,Medium
32,Female,65.64290414,68.86856046,77.55843994,Information Technology,67.73333204,73.62172247,59.4024456,74.16862,0,No,0,Not Willing,Relevant,5.072954928,3.687662505,Tier 1,Not Matched,Low,Not Required,0.0,No,6.0,Willing,Not Placed,Senior,Medium
25,Female,70.99614388,79.52424004,75.19505047,Electronics,77.37764147,60.69530356,72.73475062,67.92772657,0,No,3,Not Willing,Not Relevant,7.636796123,6.736225275,Tier 2,Matched,Low,Not Required,15.0,No,0.0,Willing,Placed,Junior,High
29,Female,66.14103296,66.97581201,88.16639772,Computer Science,87.80050331,67.26221013,63.54167023,68.6139133,2,No,1,Not Willing,Not Relevant,3.146698851,7.892896977,Tier 1,Matched,Medium,Not Required,0.0,No,3.0,Not Willing,Not Placed,Senior,High
30,Male,65.30619306,75.79194813,77.21234384,Computer Science,50.94309778,47.74226608,68.68013705,76.47784978,1,Yes,2,Not Willing,Not Relevant,7.645567326,12.29829339,Tier 1,Matched,High,Not Required,0.0,No,3.0,Not Willing,Not Placed,Senior,Medium
30,Female,71.29624881,54.80840453,72.58817467,Computer Science,64.85318055,67.70128031,77.89382504,75.53390526,1,Yes,1,Not Willing,Not Relevant,4.62951381,4.265372732,Tier 1,Matched,Low,Not Required,90.0,No,18.0,Willing,Not Placed,Senior,Medium
32,Male,68.25996912,72.15200031,75.712957,Electronics,81.78486663,44.93881881,49.58112542,81.68963385,1,No,3,Not Willing,Relevant,2.253874231,12.90951542,Tier 1,Not Matched,Medium,Not Required,90.0,Yes,0.0,Not Willing,Not Placed,Senior,High
34,Female,79.40036159,67.09850595,60.03835345,Computer Science,56.09823092,59.09223194,79.54491377,93.31253041,1,Yes,1,Willing,Not Relevant,2.383186944,6.440266221,Tier 1,Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
34,Male,79.28503941,80.59425222,75.8581176,Electronics,85.21395281,53.11821666,69.14952584,68.37775678,3,Yes,0,Not Willing,Not Relevant,8.525131362,11.80560045,Tier 1,Matched,High,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,High
32,Male,65.27638059,67.69723627,77.30270252,Information Technology,51.5169547,59.94838298,67.85584921,74.73410996,0,Yes,0,Willing,Relevant,3.915297506,6.858038232,Tier 3,Matched,Low,Not Required,30.0,No,0.0,Willing,Not Placed,Senior,Medium
31,Female,59.59375642,87.20067043,70.48150848,Others,74.7447527,80.26161362,62.33296918,56.46614307,2,Yes,4,Not Willing,Not Relevant,3.30834184,5.534721263,Tier 1,Matched,Low,Not Required,0.0,No,0.0,Willing,Placed,Senior,Medium
30,Male,67.73197189,67.13115283,83.22085594,Electronics,73.42469809,61.11843827,88.36015012,71.57436449,1,Yes,4,Willing,Relevant,2.285630232,3.0,Tier 3,Matched,High,Not Required,60.0,No,0.0,Willing,Placed,Senior,Medium
23,Female,67.71672911,75.86770483,76.20744804,Mechanical,85.86978092,62.31327403,63.87122882,69.09816355,5,No,0,Not Willing,Not Relevant,3.985957201,8.629657463,Tier 3,Not Matched,Medium,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,High
25,Female,86.48864422,65.69209582,74.36865105,Electronics,80.18614874,85.19235241,53.20404357,50.1939132,2,Yes,3,Willing,Not Relevant,1.0,10.66431826,Tier 2,Not Matched,Low,Not Required,15.0,No,3.0,Not Willing,Not Placed,Junior,High
30,Male,69.58779818,68.60929256,77.55775155,Electronics,81.83752699,51.92739922,72.82767316,52.28943713,0,No,2,Not Willing,Relevant,3.012799751,10.60559847,Tier 3,Not Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Senior,High
25,Male,67.80387413,56.72532795,62.79913012,Information Technology,64.69249835,72.35767653,81.00936503,74.50722817,0,No,1,Not Willing,Relevant,6.699619419,9.87843304,Tier 2,Matched,Medium,Not Required,15.0,No,3.0,Willing,Placed,Junior,Medium
